Order_Date,Region,Product_Category,Sales,Cost,Profit,Customer_Segment,Salesperson,Payment_Method,Profit_margin,sales_category,Month,Profit_status,Year
26-10-2024,West,Office Supplies,3177.32,1970.95,1206.37,Corporate,V. Gupta,Debit Card,37.97%,Low,Oct,low,2024
16-04-2026,East,Accessories,6194.34,5488.57,705.77,Consumer,V. Gupta,Debit Card,11.39%,Medium,Apr,low,2026
11-05-2026,South,Office Supplies,260.6,156.19,104.41,Corporate,S. Patel,Credit Card,40.07%,Low,May,good,2026
09-12-2023,South,Furniture,3103.04,1774.97,1328.07,Enterprise,M. Rao,Cash,42.80%,Low,Dec,low,2023
28-10-2025,West,Office Supplies,5541.21,4609.22,931.99,Small Business,S. Patel,Cash,16.82%,Medium,Oct,low,2025
21-07-2023,East,Office Supplies,9855.7,5928.1,3927.6,Corporate,P. Singh,Credit Card,39.85%,Medium,Jul,Excellent,2023
12-11-2023,North,Accessories,7382.33,4495.92,2886.41,Enterprise,P. Singh,UPI,39.10%,Medium,Nov,low,2023
31-07-2023,East,Accessories,12694.11,8796.79,3897.32,Small Business,P. Singh,Cash,30.70%,High,Jul,Excellent,2023
25-12-2024,East,Software,7989.22,6571.63,1417.59,Small Business,V. Gupta,Bank Transfer,17.74%,Medium,Dec,low,2024
03-04-2026,South,Furniture,5121.86,2889.92,2231.94,Corporate,A. Kumar,Bank Transfer,43.58%,Medium,Apr,low,2026
23-10-2025,West,Software,5642.69,4238.01,1404.68,Enterprise,V. Gupta,Debit Card,24.89%,Medium,Oct,low,2025
22-04-2024,North,Furniture,8402.05,6666.95,1735.1,Small Business,K. Das,Debit Card,20.65%,Medium,Apr,low,2024
02-10-2025,South,Furniture,4446.37,3354.82,1091.55,Corporate,S. Patel,Credit Card,24.55%,Low,Oct,low,2025
09-08-2023,East,Furniture,3979.66,3582.5,397.16,Consumer,V. Gupta,UPI,9.98%,Low,Aug,good,2023
26-05-2024,Central,Office Supplies,4884.45,2801.35,2083.1,Corporate,S. Patel,UPI,42.65%,Low,May,low,2024
24-04-2026,South,Software,6672.64,3952.42,2720.22,Consumer,N. Iyer,Credit Card,40.77%,Medium,Apr,low,2026
21-11-2023,Central,Office Supplies,12569.42,8581.26,3988.16,Corporate,S. Patel,Cash,31.73%,High,Nov,Excellent,2023
14-04-2026,North,Office Supplies,9272.07,7252.24,2019.83,Corporate,N. Iyer,Bank Transfer,21.78%,Medium,Apr,low,2026
01-12-2025,Central,Office Supplies,7835.75,5543.48,2292.27,Small Business,N. Iyer,Debit Card,29.25%,Medium,Dec,low,2025
01-08-2025,North,Software,6826.09,5131.42,1694.67,Small Business,K. Das,Debit Card,24.83%,Medium,Aug,low,2025
07-09-2024,East,Software,12363.89,8506.73,3857.16,Small Business,N. Iyer,Cash,31.20%,High,Sep,Excellent,2024
15-05-2025,East,Accessories,10183.26,6315.13,3868.13,Corporate,S. Patel,Debit Card,37.99%,High,May,Excellent,2025
02-04-2026,East,Accessories,8290.87,5113.35,3177.52,Consumer,K. Das,Debit Card,38.33%,Medium,Apr,Excellent,2026
25-04-2025,Central,Office Supplies,1311.73,823.64,488.09,Consumer,V. Gupta,UPI,37.21%,Low,Apr,good,2025
05-08-2024,South,Office Supplies,8464.2,7142.41,1321.79,Consumer,V. Gupta,Debit Card,15.62%,Medium,Aug,low,2024
06-10-2024,Central,Software,7023.74,5734.32,1289.42,Corporate,M. Rao,Bank Transfer,18.36%,Medium,Oct,low,2024
25-03-2026,Central,Furniture,12389.65,8869.03,3520.62,Corporate,P. Singh,Bank Transfer,28.42%,High,Mar,Excellent,2026
08-11-2023,Central,Office Supplies,7520.71,6645.9,874.81,Corporate,K. Das,UPI,11.63%,Medium,Nov,low,2023
29-07-2023,East,Electronics,3193.36,2753.78,439.58,Consumer,K. Das,Credit Card,13.77%,Low,Jul,good,2023
30-07-2025,South,Software,7006.3,4237.96,2768.34,Enterprise,R. Sharma,Cash,39.51%,Medium,Jul,low,2025
01-01-2026,East,Software,7347.03,6850.31,496.72,Small Business,S. Patel,Cash,6.76%,Medium,Jan,good,2026
20-01-2026,East,Electronics,3854.64,2634.39,1220.25,Consumer,A. Kumar,Bank Transfer,31.66%,Low,Jan,low,2026
10-03-2026,West,Accessories,4180,3382.52,797.48,Consumer,K. Das,Bank Transfer,19.08%,Low,Mar,low,2026
24-09-2025,North,Office Supplies,2610.26,1684.19,926.07,Small Business,A. Kumar,Cash,35.48%,Low,Sep,low,2025
29-10-2023,West,Electronics,9686.84,6532.71,3154.13,Consumer,R. Sharma,Debit Card,32.56%,Medium,Oct,Excellent,2023
01-02-2024,South,Electronics,7903.71,4752.75,3150.96,Small Business,N. Iyer,Bank Transfer,39.87%,Medium,Feb,Excellent,2024
20-12-2023,West,Software,5847.49,3772.51,2074.98,Consumer,K. Das,UPI,35.48%,Medium,Dec,low,2023
19-05-2024,South,Software,5290.05,4978.07,311.98,Corporate,P. Singh,Bank Transfer,5.90%,Medium,May,good,2024
14-10-2024,Central,Electronics,3414.32,2229.46,1184.86,Consumer,S. Patel,UPI,34.70%,Low,Oct,low,2024
01-10-2023,South,Furniture,1070.98,475.37,595.61,Small Business,N. Iyer,UPI,55.61%,Low,Oct,low,2023
24-09-2025,West,Electronics,778.8,271.38,507.42,Enterprise,P. Singh,Credit Card,65.15%,Low,Sep,low,2025
19-08-2024,Central,Software,6122.59,5348.05,774.54,Consumer,N. Iyer,Credit Card,12.65%,Medium,Aug,low,2024
29-07-2025,West,Furniture,7349.71,4631.42,2718.29,Corporate,A. Kumar,Cash,36.98%,Medium,Jul,low,2025
02-02-2025,West,Furniture,3204.83,2464.26,740.57,Corporate,M. Rao,Bank Transfer,23.11%,Low,Feb,low,2025
10-08-2024,North,Office Supplies,3611.3,3010.82,600.48,Enterprise,A. Kumar,UPI,16.63%,Low,Aug,low,2024
20-05-2026,North,Electronics,7908.97,6953.15,955.82,Enterprise,P. Singh,Debit Card,12.09%,Medium,May,low,2026
19-08-2024,East,Furniture,10258.68,6861.86,3396.82,Small Business,N. Iyer,UPI,33.11%,High,Aug,Excellent,2024
26-10-2023,East,Furniture,6789.39,5865.69,923.7,Consumer,M. Rao,Credit Card,13.61%,Medium,Oct,low,2023
22-09-2024,South,Software,11776.51,7483.33,4293.18,Enterprise,N. Iyer,UPI,36.46%,High,Sep,Excellent,2024
14-09-2025,West,Software,6079.77,5456.14,623.63,Small Business,S. Patel,Credit Card,10.26%,Medium,Sep,low,2025
11-02-2024,Central,Electronics,12475.78,7971.27,4504.51,Consumer,M. Rao,Credit Card,36.11%,High,Feb,Excellent,2024
19-03-2025,South,Electronics,6201.1,4061.04,2140.06,Consumer,N. Iyer,Debit Card,34.51%,Medium,Mar,low,2025
31-07-2024,East,Electronics,13003.15,8741.37,4261.78,Small Business,K. Das,Credit Card,32.77%,High,Jul,Excellent,2024
07-03-2025,East,Furniture,11156.79,6956.95,4199.84,Small Business,V. Gupta,Debit Card,37.64%,High,Mar,Excellent,2025
09-03-2024,North,Software,12353.55,8282.72,4070.83,Corporate,A. Kumar,Credit Card,32.95%,High,Mar,Excellent,2024
30-12-2023,Central,Accessories,8567.75,6550.8,2016.95,Small Business,M. Rao,Credit Card,23.54%,Medium,Dec,low,2023
15-03-2026,South,Electronics,1284.42,663.23,621.19,Enterprise,K. Das,Credit Card,48.36%,Low,Mar,low,2026
21-09-2023,West,Furniture,7198,4527.07,2670.93,Consumer,A. Kumar,Credit Card,37.11%,Medium,Sep,low,2023
01-02-2025,South,Office Supplies,9545.85,6418.13,3127.72,Consumer,M. Rao,Debit Card,32.77%,Medium,Feb,Excellent,2025
29-10-2024,North,Accessories,9676.33,6238.11,3438.22,Enterprise,V. Gupta,Debit Card,35.53%,Medium,Oct,Excellent,2024
11-10-2023,East,Software,2834.79,2650,184.79,Enterprise,R. Sharma,Bank Transfer,6.52%,Low,Oct,good,2023
05-08-2025,East,Office Supplies,8963.04,6563.17,2399.87,Enterprise,R. Sharma,Cash,26.78%,Medium,Aug,low,2025
06-10-2025,East,Furniture,5916.85,3411.78,2505.07,Enterprise,K. Das,Bank Transfer,42.34%,Medium,Oct,low,2025
07-12-2025,South,Office Supplies,1128.05,869.37,258.68,Small Business,V. Gupta,UPI,22.93%,Low,Dec,good,2025
07-06-2024,South,Accessories,9842.85,8018.69,1824.16,Small Business,R. Sharma,Cash,18.53%,Medium,Jun,low,2024
17-04-2024,West,Electronics,13375.47,8797.36,4578.11,Enterprise,P. Singh,Cash,34.23%,High,Apr,Excellent,2024
30-09-2023,East,Accessories,6643.04,4724.16,1918.88,Corporate,S. Patel,Bank Transfer,28.89%,Medium,Sep,low,2023
03-04-2026,East,Accessories,2007.38,1140.6,866.78,Enterprise,K. Das,Debit Card,43.18%,Low,Apr,low,2026
25-06-2025,North,Furniture,9912.62,6773.45,3139.17,Enterprise,R. Sharma,Debit Card,31.67%,Medium,Jun,Excellent,2025
08-07-2023,North,Software,13215.21,8049.33,5165.88,Corporate,P. Singh,Bank Transfer,39.09%,High,Jul,Excellent,2023
13-11-2024,South,Accessories,8218.56,6826.63,1391.93,Consumer,S. Patel,Credit Card,16.94%,Medium,Nov,low,2024
09-08-2023,South,Electronics,464.68,376.77,87.91,Consumer,M. Rao,UPI,18.92%,Low,Aug,good,2023
06-03-2024,West,Electronics,4860.77,3855.07,1005.7,Small Business,N. Iyer,UPI,20.69%,Low,Mar,low,2024
12-08-2025,Central,Software,2672.16,1955.19,716.97,Consumer,V. Gupta,Credit Card,26.83%,Low,Aug,low,2025
25-04-2026,West,Software,3015.08,2944.72,70.36,Consumer,K. Das,Cash,2.33%,Low,Apr,good,2026
24-06-2025,North,Software,12401.73,8547.19,3854.54,Consumer,V. Gupta,Credit Card,31.08%,High,Jun,Excellent,2025
05-03-2026,South,Electronics,2519.68,2344.19,175.49,Enterprise,K. Das,Bank Transfer,6.96%,Low,Mar,good,2026
12-11-2024,East,Office Supplies,7247.53,5472.12,1775.41,Enterprise,S. Patel,Cash,24.50%,Medium,Nov,low,2024
24-10-2025,Central,Electronics,1674.77,945.09,729.68,Enterprise,P. Singh,Cash,43.57%,Low,Oct,low,2025
12-07-2024,West,Accessories,6336.96,4222.3,2114.66,Consumer,M. Rao,Cash,33.37%,Medium,Jul,low,2024
03-03-2024,West,Office Supplies,8420.2,6314.13,2106.07,Corporate,A. Kumar,Bank Transfer,25.01%,Medium,Mar,low,2024
15-05-2025,North,Furniture,5847.58,3897.91,1949.67,Enterprise,V. Gupta,Debit Card,33.34%,Medium,May,low,2025
18-07-2023,South,Software,5503.78,3547,1956.78,Consumer,M. Rao,Debit Card,35.55%,Medium,Jul,low,2023
06-10-2024,West,Furniture,4749.5,3126.63,1622.87,Enterprise,P. Singh,Credit Card,34.17%,Low,Oct,low,2024
07-06-2024,Central,Accessories,2303.88,1338.93,964.95,Consumer,V. Gupta,UPI,41.88%,Low,Jun,low,2024
26-07-2025,Central,Office Supplies,9234.23,7169.6,2064.63,Consumer,K. Das,UPI,22.36%,Medium,Jul,low,2025
13-09-2023,West,Electronics,3724.29,2582.23,1142.06,Consumer,P. Singh,Bank Transfer,30.67%,Low,Sep,low,2023
08-07-2025,South,Furniture,5893.43,4324.17,1569.26,Consumer,A. Kumar,Debit Card,26.63%,Medium,Jul,low,2025
30-12-2023,West,Accessories,7573.46,5176.74,2396.72,Small Business,M. Rao,UPI,31.65%,Medium,Dec,low,2023
20-11-2023,Central,Software,12510.55,8740.7,3769.85,Consumer,A. Kumar,Debit Card,30.13%,High,Nov,Excellent,2023
24-08-2024,West,Electronics,1591.2,1411.75,179.45,Small Business,A. Kumar,Cash,11.28%,Low,Aug,good,2024
31-07-2023,Central,Accessories,1877.36,1103.5,773.86,Consumer,M. Rao,Debit Card,41.22%,Low,Jul,low,2023
21-04-2025,South,Furniture,13007.68,8294.51,4713.17,Enterprise,V. Gupta,UPI,36.23%,High,Apr,Excellent,2025
17-09-2024,Central,Electronics,1403.86,981.52,422.34,Corporate,R. Sharma,Cash,30.08%,Low,Sep,good,2024
29-04-2024,Central,Electronics,8115.31,7764.55,350.76,Corporate,S. Patel,UPI,4.32%,Medium,Apr,good,2024
16-07-2025,West,Electronics,13053.92,8444.72,4609.2,Enterprise,A. Kumar,Bank Transfer,35.31%,High,Jul,Excellent,2025
22-09-2025,East,Software,821.57,346.22,475.35,Enterprise,S. Patel,Debit Card,57.86%,Low,Sep,good,2025
14-03-2026,West,Furniture,8610.77,5572.57,3038.2,Corporate,M. Rao,UPI,35.28%,Medium,Mar,Excellent,2026
07-12-2023,North,Accessories,4040.15,3951.4,88.75,Consumer,R. Sharma,Credit Card,2.20%,Low,Dec,good,2023
01-08-2025,East,Office Supplies,3142.02,2568.77,573.25,Small Business,M. Rao,UPI,18.24%,Low,Aug,low,2025
19-05-2026,Central,Accessories,6838.37,4441.31,2397.06,Corporate,V. Gupta,Bank Transfer,35.05%,Medium,May,low,2026
09-01-2024,Central,Accessories,10400.53,6253.67,4146.86,Consumer,M. Rao,Bank Transfer,39.87%,High,Jan,Excellent,2024
12-01-2025,South,Office Supplies,10994.88,7885.29,3109.59,Small Business,S. Patel,Cash,28.28%,High,Jan,Excellent,2025
01-08-2024,East,Accessories,3943.46,3201.77,741.69,Enterprise,M. Rao,Bank Transfer,18.81%,Low,Aug,low,2024
21-11-2025,Central,Furniture,6839.24,6060.19,779.05,Small Business,S. Patel,Bank Transfer,11.39%,Medium,Nov,low,2025
24-04-2025,Central,Furniture,2684.02,1919.73,764.29,Consumer,M. Rao,Debit Card,28.48%,Low,Apr,low,2025
31-08-2024,East,Furniture,7801.33,5423.37,2377.96,Enterprise,N. Iyer,Debit Card,30.48%,Medium,Aug,low,2024
16-09-2025,Central,Software,5262.52,4410.66,851.86,Small Business,R. Sharma,Bank Transfer,16.19%,Medium,Sep,low,2025
01-12-2023,Central,Software,4192.2,2347.57,1844.63,Consumer,P. Singh,Debit Card,44.00%,Low,Dec,low,2023
09-12-2024,Central,Accessories,10865.24,8357.47,2507.77,Small Business,K. Das,Debit Card,23.08%,High,Dec,low,2024
01-01-2025,West,Accessories,909.82,553.84,355.98,Consumer,V. Gupta,UPI,39.13%,Low,Jan,good,2025
06-09-2025,North,Office Supplies,3198.86,2886.96,311.9,Consumer,A. Kumar,Credit Card,9.75%,Low,Sep,good,2025
25-01-2025,South,Electronics,1663.27,1056.41,606.86,Enterprise,S. Patel,Credit Card,36.49%,Low,Jan,low,2025
06-11-2023,Central,Office Supplies,394.55,187.72,206.83,Small Business,K. Das,Debit Card,52.42%,Low,Nov,good,2023
21-10-2024,East,Accessories,3110.53,2061.89,1048.64,Small Business,S. Patel,Debit Card,33.71%,Low,Oct,low,2024
23-08-2023,South,Furniture,6141.86,5028.02,1113.84,Enterprise,S. Patel,Cash,18.14%,Medium,Aug,low,2023
11-08-2023,Central,Office Supplies,9110.59,8594.81,515.78,Enterprise,P. Singh,Credit Card,5.66%,Medium,Aug,low,2023
22-11-2024,West,Accessories,8745.19,7623.9,1121.29,Corporate,R. Sharma,Debit Card,12.82%,Medium,Nov,low,2024
29-01-2025,East,Software,1326.37,1055.74,270.63,Enterprise,V. Gupta,Debit Card,20.40%,Low,Jan,good,2025
24-10-2024,West,Software,1083.13,993.26,89.87,Corporate,K. Das,Cash,8.30%,Low,Oct,good,2024
23-08-2025,South,Software,827.45,304.94,522.51,Enterprise,N. Iyer,Bank Transfer,63.15%,Low,Aug,low,2025
18-08-2023,West,Accessories,6526.72,4541.39,1985.33,Corporate,N. Iyer,Debit Card,30.42%,Medium,Aug,low,2023
12-12-2023,West,Furniture,8082.82,5448.49,2634.33,Enterprise,S. Patel,Debit Card,32.59%,Medium,Dec,low,2023
10-04-2025,East,Furniture,3914.73,3244.06,670.67,Enterprise,V. Gupta,Credit Card,17.13%,Low,Apr,low,2025
17-11-2024,North,Software,6103.97,5844.75,259.22,Small Business,N. Iyer,UPI,4.25%,Medium,Nov,good,2024
17-08-2023,West,Electronics,6773.65,4469.52,2304.13,Enterprise,M. Rao,Bank Transfer,34.02%,Medium,Aug,low,2023
17-10-2024,East,Software,4315.74,2495.18,1820.56,Corporate,R. Sharma,Debit Card,42.18%,Low,Oct,low,2024
31-05-2026,North,Software,8477.55,5432.04,3045.51,Small Business,A. Kumar,Debit Card,35.92%,Medium,May,Excellent,2026
07-01-2024,Central,Accessories,7081.58,6393.23,688.35,Consumer,M. Rao,Credit Card,9.72%,Medium,Jan,low,2024
16-06-2026,East,Furniture,10903.68,8394.89,2508.79,Enterprise,M. Rao,Debit Card,23.01%,High,Jun,low,2026
18-10-2024,North,Furniture,4201.88,3744.23,457.65,Consumer,A. Kumar,Cash,10.89%,Low,Oct,good,2024
01-07-2024,West,Furniture,3652.51,2665.36,987.15,Corporate,A. Kumar,Debit Card,27.03%,Low,Jul,low,2024
11-12-2023,South,Accessories,793.07,699.7,93.37,Consumer,V. Gupta,Cash,11.77%,Low,Dec,good,2023
31-07-2025,South,Furniture,7211.87,6536.56,675.31,Consumer,N. Iyer,Debit Card,9.36%,Medium,Jul,low,2025
14-01-2025,Central,Electronics,4736.27,4667.89,68.38,Enterprise,R. Sharma,Debit Card,1.44%,Low,Jan,good,2025
14-10-2023,South,Accessories,6869.18,4274.7,2594.48,Small Business,M. Rao,UPI,37.77%,Medium,Oct,low,2023
21-11-2024,South,Furniture,6272.1,4149,2123.1,Consumer,P. Singh,UPI,33.85%,Medium,Nov,low,2024
10-04-2024,West,Software,364.54,105.1,259.44,Enterprise,V. Gupta,Cash,71.17%,Low,Apr,good,2024
30-06-2025,West,Office Supplies,9847.18,7098.82,2748.36,Enterprise,R. Sharma,Cash,27.91%,Medium,Jun,low,2025
25-04-2026,North,Accessories,1268.47,1223.53,44.94,Small Business,M. Rao,Credit Card,3.54%,Low,Apr,good,2026
28-10-2025,North,Office Supplies,4284.52,3504.89,779.63,Enterprise,S. Patel,Credit Card,18.20%,Low,Oct,low,2025
20-09-2024,South,Software,5818.71,3976.28,1842.43,Corporate,M. Rao,UPI,31.66%,Medium,Sep,low,2024
18-11-2024,West,Office Supplies,2555.24,1366.61,1188.63,Enterprise,K. Das,UPI,46.52%,Low,Nov,low,2024
13-02-2026,South,Software,3927.72,3406.95,520.77,Consumer,S. Patel,Debit Card,13.26%,Low,Feb,low,2026
30-01-2024,West,Software,2842.76,2729.22,113.54,Enterprise,P. Singh,Cash,3.99%,Low,Jan,good,2024
28-02-2025,West,Electronics,4515.57,3257.49,1258.08,Enterprise,P. Singh,Bank Transfer,27.86%,Low,Feb,low,2025
15-05-2025,South,Electronics,3290.86,1821.97,1468.89,Consumer,R. Sharma,Cash,44.64%,Low,May,low,2025
09-01-2025,Central,Office Supplies,1081.25,632.99,448.26,Consumer,V. Gupta,UPI,41.46%,Low,Jan,good,2025
21-05-2025,Central,Office Supplies,9427.22,7206.75,2220.47,Small Business,N. Iyer,Credit Card,23.55%,Medium,May,low,2025
30-05-2026,West,Software,8569.81,5312.03,3257.78,Consumer,P. Singh,Debit Card,38.01%,Medium,May,Excellent,2026
18-08-2025,East,Furniture,4697.61,3038.35,1659.26,Corporate,S. Patel,Credit Card,35.32%,Low,Aug,low,2025
31-08-2025,North,Office Supplies,3001.91,2554.26,447.65,Consumer,R. Sharma,Debit Card,14.91%,Low,Aug,good,2025
09-11-2025,South,Software,6670.05,5166.72,1503.33,Small Business,S. Patel,Credit Card,22.54%,Medium,Nov,low,2025
19-11-2023,West,Electronics,1607.84,1554.18,53.66,Corporate,V. Gupta,Debit Card,3.34%,Low,Nov,good,2023
12-04-2026,East,Accessories,1899.95,1116.71,783.24,Small Business,V. Gupta,Bank Transfer,41.22%,Low,Apr,low,2026
14-05-2025,South,Accessories,7004.61,5720.57,1284.04,Small Business,S. Patel,Debit Card,18.33%,Medium,May,low,2025
21-08-2023,Central,Office Supplies,4744.52,3961.47,783.05,Enterprise,K. Das,Credit Card,16.50%,Low,Aug,low,2023
13-03-2025,South,Accessories,8482.13,7234.9,1247.23,Corporate,S. Patel,Debit Card,14.70%,Medium,Mar,low,2025
11-02-2026,Central,Accessories,13150.83,8156.05,4994.78,Small Business,K. Das,UPI,37.98%,High,Feb,Excellent,2026
11-11-2025,South,Furniture,6214.87,5142.5,1072.37,Enterprise,P. Singh,Bank Transfer,17.25%,Medium,Nov,low,2025
31-10-2023,South,Software,6329.5,3977.05,2352.45,Enterprise,A. Kumar,Bank Transfer,37.17%,Medium,Oct,low,2023
03-08-2025,West,Software,1432.98,1152.21,280.77,Corporate,K. Das,UPI,19.59%,Low,Aug,good,2025
30-10-2024,South,Office Supplies,3925.5,2649.56,1275.94,Corporate,N. Iyer,Cash,32.50%,Low,Oct,low,2024
16-08-2025,North,Electronics,8208.45,7693.47,514.98,Corporate,K. Das,UPI,6.27%,Medium,Aug,low,2025
12-01-2024,South,Electronics,12820,8415.93,4404.07,Consumer,V. Gupta,Debit Card,34.35%,High,Jan,Excellent,2024
11-09-2023,East,Office Supplies,2540.05,1288,1252.05,Consumer,A. Kumar,Debit Card,49.29%,Low,Sep,low,2023
01-04-2025,Central,Electronics,3128.72,3038.26,90.46,Consumer,A. Kumar,Debit Card,2.89%,Low,Apr,good,2025
19-06-2024,West,Electronics,12493.45,8083.8,4409.65,Small Business,M. Rao,Cash,35.30%,High,Jun,Excellent,2024
18-06-2026,South,Electronics,1315.66,737.98,577.68,Enterprise,M. Rao,Debit Card,43.91%,Low,Jun,low,2026
26-05-2026,East,Electronics,1606.4,955.47,650.93,Enterprise,N. Iyer,Debit Card,40.52%,Low,May,low,2026
01-03-2026,Central,Office Supplies,9064.58,7311.41,1753.17,Small Business,K. Das,UPI,19.34%,Medium,Mar,low,2026
30-10-2024,East,Furniture,11236.21,7168.89,4067.32,Corporate,V. Gupta,Debit Card,36.20%,High,Oct,Excellent,2024
19-05-2024,North,Furniture,471.94,427.5,44.44,Consumer,V. Gupta,Debit Card,9.42%,Low,May,good,2024
07-05-2024,East,Office Supplies,7781.07,6532.65,1248.42,Corporate,V. Gupta,UPI,16.04%,Medium,May,low,2024
23-10-2025,Central,Accessories,1974,1191.3,782.7,Small Business,S. Patel,UPI,39.65%,Low,Oct,low,2025
14-09-2023,East,Electronics,4320.35,3341.46,978.89,Consumer,A. Kumar,Bank Transfer,22.66%,Low,Sep,low,2023
11-09-2025,West,Office Supplies,2534.82,1760.41,774.41,Enterprise,R. Sharma,Bank Transfer,30.55%,Low,Sep,low,2025
17-11-2025,Central,Furniture,9864.76,5959.8,3904.96,Consumer,R. Sharma,Bank Transfer,39.58%,Medium,Nov,Excellent,2025
04-11-2025,East,Furniture,1855.74,929.63,926.11,Consumer,R. Sharma,Debit Card,49.91%,Low,Nov,low,2025
22-05-2026,South,Furniture,9097.32,5474.9,3622.42,Enterprise,A. Kumar,Credit Card,39.82%,Medium,May,Excellent,2026
14-07-2025,East,Office Supplies,9919.01,6431.15,3487.86,Consumer,P. Singh,UPI,35.16%,Medium,Jul,Excellent,2025
28-04-2026,Central,Office Supplies,2137.23,1895.25,241.98,Enterprise,S. Patel,UPI,11.32%,Low,Apr,good,2026
25-09-2023,Central,Office Supplies,6298.81,4149.08,2149.73,Enterprise,A. Kumar,Bank Transfer,34.13%,Medium,Sep,low,2023
18-05-2025,North,Software,645.84,259.44,386.4,Enterprise,V. Gupta,Cash,59.83%,Low,May,good,2025
21-10-2024,South,Software,12897.98,8315.5,4582.48,Small Business,M. Rao,Credit Card,35.53%,High,Oct,Excellent,2024
18-10-2024,West,Office Supplies,8442.32,6049.05,2393.27,Consumer,S. Patel,Credit Card,28.35%,Medium,Oct,low,2024
03-10-2024,West,Electronics,11108.32,8572.88,2535.44,Enterprise,A. Kumar,Credit Card,22.82%,High,Oct,low,2024
17-01-2025,West,Electronics,7938.51,4863.79,3074.72,Small Business,A. Kumar,UPI,38.73%,Medium,Jan,Excellent,2025
16-09-2024,North,Furniture,6738.07,4853.4,1884.67,Enterprise,N. Iyer,Debit Card,27.97%,Medium,Sep,low,2024
20-08-2024,East,Furniture,499.59,226.48,273.11,Enterprise,A. Kumar,Credit Card,54.67%,Low,Aug,good,2024
28-03-2024,South,Office Supplies,12430.6,8386.63,4043.97,Small Business,K. Das,Debit Card,32.53%,High,Mar,Excellent,2024
26-11-2025,North,Office Supplies,2186.85,1916.43,270.42,Small Business,P. Singh,Credit Card,12.37%,Low,Nov,good,2025
20-05-2024,North,Furniture,12327.05,7871.67,4455.38,Consumer,M. Rao,Debit Card,36.14%,High,May,Excellent,2024
24-02-2024,Central,Accessories,8475.29,6907.61,1567.68,Enterprise,P. Singh,UPI,18.50%,Medium,Feb,low,2024
26-01-2025,North,Office Supplies,8784.77,7090.92,1693.85,Corporate,K. Das,Debit Card,19.28%,Medium,Jan,low,2025
30-11-2024,Central,Electronics,10593.59,6555.31,4038.28,Consumer,R. Sharma,Debit Card,38.12%,High,Nov,Excellent,2024
